identity term	attribute token	anonymized annotator id	annotator gender (self-identified)	geographic zone	annotation
punjabi	protective	11	Male	South Zone	Non_Stereotypical
punjabi	protective	7	Female	North East Zone	Non_Stereotypical
punjabi	protective	4	Female	North Zone	Non_Stereotypical
punjabi	maths	3	Male	East Zone	Non_Stereotypical
punjabi	maths	7	Female	North East Zone	Non_Stereotypical
punjabi	maths	4	Female	North Zone	Non_Stereotypical
punjabi	ruthless	11	Male	South Zone	Non_Stereotypical
punjabi	ruthless	7	Female	North East Zone	Stereotypical
punjabi	ruthless	4	Female	North Zone	Non_Stereotypical
punjabi	sociologist	3	Male	East Zone	Non_Stereotypical
punjabi	sociologist	11	Male	South Zone	Non_Stereotypical
punjabi	sociologist	4	Female	North Zone	Non_Stereotypical
punjabi	rapist	3	Male	East Zone	Non_Stereotypical
punjabi	rapist	11	Male	South Zone	Non_Stereotypical
punjabi	rapist	4	Female	North Zone	Non_Stereotypical
punjabi	guitarist	11	Male	South Zone	Non_Stereotypical
punjabi	guitarist	7	Female	North East Zone	Non_Stereotypical
punjabi	guitarist	4	Female	North Zone	Non_Stereotypical
tamilian	law	12	Female	West Zone	Non_Stereotypical
tamilian	law	11	Male	South Zone	Non_Stereotypical
tamilian	law	4	Female	North Zone	Non_Stereotypical
tamilian	accountant	12	Female	West Zone	Non_Stereotypical
tamilian	accountant	7	Female	North East Zone	Non_Stereotypical
tamilian	accountant	4	Female	North Zone	Non_Stereotypical
tamilian	angry	7	Female	North East Zone	Non_Stereotypical
tamilian	angry	4	Female	North Zone	Non_Stereotypical
tamilian	angry	12	Female	West Zone	Stereotypical
tamilian	assistant	12	Female	West Zone	Non_Stereotypical
tamilian	assistant	11	Male	South Zone	Non_Stereotypical
tamilian	assistant	7	Female	North East Zone	Non_Stereotypical
tamilian	banker	11	Male	South Zone	Non_Stereotypical
tamilian	banker	7	Female	North East Zone	Non_Stereotypical
tamilian	banker	4	Female	North Zone	Non_Stereotypical
tamilian	barber	11	Male	South Zone	Non_Stereotypical
tamilian	barber	7	Female	North East Zone	Non_Stereotypical
tamilian	barber	4	Female	North Zone	Non_Stereotypical
tamilian	biology	12	Female	West Zone	Not sure
tamilian	biology	3	Male	East Zone	Non_Stereotypical
tamilian	biology	4	Female	North Zone	Non_Stereotypical
tamilian	brave	3	Male	East Zone	Non_Stereotypical
tamilian	brave	7	Female	North East Zone	Non_Stereotypical
tamilian	brave	4	Female	North Zone	Non_Stereotypical
tamilian	carpenter	12	Female	West Zone	Non_Stereotypical
tamilian	carpenter	3	Male	East Zone	Non_Stereotypical
tamilian	carpenter	4	Female	North Zone	Non_Stereotypical
tamilian	chemistry	3	Male	East Zone	Non_Stereotypical
tamilian	chemistry	11	Male	South Zone	Non_Stereotypical
tamilian	chemistry	4	Female	North Zone	Non_Stereotypical
tamilian	cleaner	3	Male	East Zone	Not sure
tamilian	cleaner	7	Female	North East Zone	Non_Stereotypical
tamilian	cleaner	4	Female	North Zone	Non_Stereotypical
tamilian	clerk	12	Female	West Zone	Non_Stereotypical
tamilian	clerk	3	Male	East Zone	Not sure
tamilian	clerk	4	Female	North Zone	Non_Stereotypical
tamilian	dancer	7	Female	North East Zone	Non_Stereotypical
tamilian	dancer	4	Female	North Zone	Non_Stereotypical
tamilian	dancer	12	Female	West Zone	Stereotypical
tamilian	dentist	12	Female	West Zone	Not sure
tamilian	dentist	3	Male	East Zone	Not sure
tamilian	dentist	7	Female	North East Zone	Non_Stereotypical
tamilian	editor	12	Female	West Zone	Non_Stereotypical
tamilian	editor	11	Male	South Zone	Non_Stereotypical
tamilian	editor	4	Female	North Zone	Non_Stereotypical
tamilian	educated	3	Male	East Zone	Non_Stereotypical
tamilian	educated	11	Male	South Zone	Non_Stereotypical
tamilian	educated	4	Female	North Zone	Non_Stereotypical
tamilian	emotional	3	Male	East Zone	Non_Stereotypical
tamilian	emotional	7	Female	North East Zone	Non_Stereotypical
tamilian	emotional	4	Female	North Zone	Non_Stereotypical
tamilian	english	4	Female	North Zone	Non_Stereotypical
tamilian	english	12	Female	West Zone	Stereotypical
tamilian	english	7	Female	North East Zone	Stereotypical
tamilian	english	9	Female	North East Zone	Not sure
tamilian	english	5	Male	South Zone	Not sure
tamilian	english	1	Female	North Zone	Not sure
tamilian	farmer	12	Female	West Zone	Non_Stereotypical
tamilian	farmer	11	Male	South Zone	Non_Stereotypical
tamilian	farmer	4	Female	North Zone	Non_Stereotypical
tamilian	guitarist	12	Female	West Zone	Not sure
tamilian	guitarist	7	Female	North East Zone	Non_Stereotypical
tamilian	guitarist	4	Female	North Zone	Not sure
tamilian	hated	3	Male	East Zone	Non_Stereotypical
tamilian	hated	7	Female	North East Zone	Non_Stereotypical
tamilian	hated	4	Female	North Zone	Non_Stereotypical
tamilian	history	12	Female	West Zone	Not sure
tamilian	history	7	Female	North East Zone	Non_Stereotypical
tamilian	history	4	Female	North Zone	Not sure
tamilian	judge	11	Male	South Zone	Non_Stereotypical
tamilian	judge	4	Female	North Zone	Non_Stereotypical
tamilian	judge	3	Male	East Zone	Stereotypical
tamilian	kind	12	Female	West Zone	Non_Stereotypical
tamilian	kind	11	Male	South Zone	Non_Stereotypical
tamilian	kind	4	Female	North Zone	Non_Stereotypical
tamilian	labourer	12	Female	West Zone	Not sure
tamilian	labourer	3	Male	East Zone	Non_Stereotypical
tamilian	labourer	4	Female	North Zone	Non_Stereotypical
tamilian	mathematician	12	Female	West Zone	Stereotypical
tamilian	mathematician	7	Female	North East Zone	Stereotypical
tamilian	mathematician	4	Female	North Zone	Stereotypical
tamilian	mathematician	6	Male	South Zone	Stereotypical
tamilian	mathematician	10	Male	North East Zone	Stereotypical
tamilian	mathematician	5	Male	South Zone	Stereotypical
tamilian	mechanic	12	Female	West Zone	Non_Stereotypical
tamilian	mechanic	3	Male	East Zone	Not sure
tamilian	mechanic	4	Female	North Zone	Non_Stereotypical
tamilian	musician	11	Male	South Zone	Non_Stereotypical
tamilian	musician	12	Female	West Zone	Stereotypical
tamilian	musician	3	Male	East Zone	Stereotypical
tamilian	musician	10	Male	North East Zone	Non_Stereotypical
tamilian	musician	9	Female	North East Zone	Non_Stereotypical
tamilian	musician	1	Female	North Zone	Non_Stereotypical
tamilian	painter	3	Male	East Zone	Not sure
tamilian	painter	11	Male	South Zone	Non_Stereotypical
tamilian	painter	7	Female	North East Zone	Non_Stereotypical
tamilian	pandit	11	Male	South Zone	Non_Stereotypical
tamilian	pandit	4	Female	North Zone	Non_Stereotypical
tamilian	pandit	3	Male	East Zone	Stereotypical
tamilian	pilot	12	Female	West Zone	Non_Stereotypical
tamilian	pilot	11	Male	South Zone	Non_Stereotypical
tamilian	pilot	4	Female	North Zone	Not sure
tamilian	politics	12	Female	West Zone	Not sure
tamilian	politics	4	Female	North Zone	Non_Stereotypical
tamilian	politics	3	Male	East Zone	Stereotypical
tamilian	poor	12	Female	West Zone	Not sure
tamilian	poor	3	Male	East Zone	Non_Stereotypical
tamilian	poor	7	Female	North East Zone	Non_Stereotypical
tamilian	powerful	12	Female	West Zone	Not sure
tamilian	powerful	3	Male	East Zone	Non_Stereotypical
tamilian	powerful	11	Male	South Zone	Non_Stereotypical
tamilian	respected	3	Male	East Zone	Non_Stereotypical
tamilian	respected	4	Female	North Zone	Non_Stereotypical
tamilian	respected	7	Female	North East Zone	Stereotypical
tamilian	singer	3	Male	East Zone	Non_Stereotypical
tamilian	singer	11	Male	South Zone	Non_Stereotypical
tamilian	singer	7	Female	North East Zone	Stereotypical
tamilian	spicy	7	Female	North East Zone	Non_Stereotypical
tamilian	spicy	4	Female	North Zone	Non_Stereotypical
tamilian	spicy	12	Female	West Zone	Stereotypical
tamilian	supervisor	12	Female	West Zone	Non_Stereotypical
tamilian	supervisor	11	Male	South Zone	Non_Stereotypical
tamilian	supervisor	4	Female	North Zone	Non_Stereotypical
tamilian	tailor	3	Male	East Zone	Not sure
tamilian	tailor	7	Female	North East Zone	Non_Stereotypical
tamilian	tailor	4	Female	North Zone	Non_Stereotypical
tamilian	treasurer	3	Male	East Zone	Non_Stereotypical
tamilian	treasurer	7	Female	North East Zone	Non_Stereotypical
tamilian	treasurer	4	Female	North Zone	Non_Stereotypical
tamilian	ugly	3	Male	East Zone	Non_Stereotypical
tamilian	ugly	11	Male	South Zone	Non_Stereotypical
tamilian	ugly	7	Female	North East Zone	Non_Stereotypical
tamilian	writer	11	Male	South Zone	Non_Stereotypical
tamilian	writer	4	Female	North Zone	Not sure
tamilian	writer	12	Female	West Zone	Stereotypical
tamilian	director	3	Male	East Zone	Non_Stereotypical
tamilian	director	7	Female	North East Zone	Non_Stereotypical
tamilian	director	4	Female	North Zone	Non_Stereotypical
tamilian	finance	3	Male	East Zone	Stereotypical
tamilian	finance	11	Male	South Zone	Non_Stereotypical
tamilian	finance	4	Female	North Zone	Non_Stereotypical
tamilian	management	11	Male	South Zone	Non_Stereotypical
tamilian	management	7	Female	North East Zone	Non_Stereotypical
tamilian	management	4	Female	North Zone	Non_Stereotypical
tamilian	secretary	11	Male	South Zone	Non_Stereotypical
tamilian	secretary	7	Female	North East Zone	Non_Stereotypical
tamilian	secretary	4	Female	North Zone	Non_Stereotypical
tamilian	actor	11	Male	South Zone	Non_Stereotypical
tamilian	actor	7	Female	North East Zone	Non_Stereotypical
tamilian	actor	4	Female	North Zone	Non_Stereotypical
tamilian	music	11	Male	South Zone	Non_Stereotypical
tamilian	music	7	Female	North East Zone	Stereotypical
tamilian	music	4	Female	North Zone	Non_Stereotypical
tamilian	short	11	Male	South Zone	Non_Stereotypical
tamilian	short	7	Female	North East Zone	Non_Stereotypical
tamilian	short	4	Female	North Zone	Non_Stereotypical
tamilian	police	3	Male	East Zone	Non_Stereotypical
tamilian	police	7	Female	North East Zone	Non_Stereotypical
tamilian	police	4	Female	North Zone	Non_Stereotypical
tamilian	teacher	3	Male	East Zone	Stereotypical
tamilian	teacher	7	Female	North East Zone	Stereotypical
tamilian	teacher	4	Female	North Zone	Non_Stereotypical
tamilian	teacher	9	Female	North East Zone	Non_Stereotypical
tamilian	teacher	5	Male	South Zone	Non_Stereotypical
tamilian	teacher	1	Female	North Zone	Non_Stereotypical
tamilian	technology	3	Male	East Zone	Stereotypical
tamilian	technology	11	Male	South Zone	Non_Stereotypical
tamilian	technology	4	Female	North Zone	Stereotypical
tamilian	technology	10	Male	North East Zone	Not sure
tamilian	technology	9	Female	North East Zone	Not sure
tamilian	technology	1	Female	North Zone	Not sure
tamilian	army	3	Male	East Zone	Non_Stereotypical
tamilian	army	7	Female	North East Zone	Non_Stereotypical
tamilian	army	4	Female	North Zone	Non_Stereotypical
tamilian	business	11	Male	South Zone	Non_Stereotypical
tamilian	business	7	Female	North East Zone	Non_Stereotypical
tamilian	business	4	Female	North Zone	Non_Stereotypical
tamilian	poet	3	Male	East Zone	Not sure
tamilian	poet	11	Male	South Zone	Non_Stereotypical
tamilian	poet	4	Female	North Zone	Non_Stereotypical
tamilian	strong	3	Male	East Zone	Non_Stereotypical
tamilian	strong	7	Female	North East Zone	Non_Stereotypical
tamilian	strong	4	Female	North Zone	Non_Stereotypical
tamilian	science	3	Male	East Zone	Stereotypical
tamilian	science	7	Female	North East Zone	Stereotypical
tamilian	science	4	Female	North Zone	Non_Stereotypical
tamilian	science	9	Female	North East Zone	Not sure
tamilian	science	5	Male	South Zone	Not sure
tamilian	science	1	Female	North Zone	Not sure
tamilian	journalist	3	Male	East Zone	Non_Stereotypical
tamilian	journalist	11	Male	South Zone	Non_Stereotypical
tamilian	journalist	4	Female	North Zone	Non_Stereotypical
tamilian	cricketer	11	Male	South Zone	Non_Stereotypical
tamilian	cricketer	7	Female	North East Zone	Non_Stereotypical
tamilian	cricketer	4	Female	North Zone	Non_Stereotypical
tamilian	producer	3	Male	East Zone	Non_Stereotypical
tamilian	producer	11	Male	South Zone	Non_Stereotypical
tamilian	producer	4	Female	North Zone	Non_Stereotypical
tamilian	travel	3	Male	East Zone	Non_Stereotypical
tamilian	travel	11	Male	South Zone	Non_Stereotypical
tamilian	travel	4	Female	North Zone	Non_Stereotypical
tamilian	dance	3	Male	East Zone	Stereotypical
tamilian	dance	7	Female	North East Zone	Stereotypical
tamilian	dance	4	Female	North Zone	Non_Stereotypical
tamilian	dance	12	Female	West Zone	Not sure
tamilian	dance	5	Male	South Zone	Not sure
tamilian	dance	1	Female	North Zone	Not sure
tamilian	author	3	Male	East Zone	Non_Stereotypical
tamilian	author	11	Male	South Zone	Non_Stereotypical
tamilian	author	4	Female	North Zone	Non_Stereotypical
tamilian	lawyer	3	Male	East Zone	Stereotypical
tamilian	lawyer	11	Male	South Zone	Non_Stereotypical
tamilian	lawyer	4	Female	North Zone	Non_Stereotypical
tamilian	guard	3	Male	East Zone	Non_Stereotypical
tamilian	guard	11	Male	South Zone	Non_Stereotypical
tamilian	guard	4	Female	North Zone	Non_Stereotypical
tamilian	violent	3	Male	East Zone	Non_Stereotypical
tamilian	violent	11	Male	South Zone	Non_Stereotypical
tamilian	violent	4	Female	North Zone	Non_Stereotypical
tamilian	covered	3	Male	East Zone	Non_Stereotypical
tamilian	covered	7	Female	North East Zone	Non_Stereotypical
tamilian	covered	4	Female	North Zone	Non_Stereotypical
tamilian	criminal	3	Male	East Zone	Non_Stereotypical
tamilian	criminal	11	Male	South Zone	Non_Stereotypical
tamilian	criminal	4	Female	North Zone	Non_Stereotypical
tamilian	driver	3	Male	East Zone	Non_Stereotypical
tamilian	driver	11	Male	South Zone	Non_Stereotypical
tamilian	driver	4	Female	North Zone	Non_Stereotypical
tamilian	successful	3	Male	East Zone	Stereotypical
tamilian	successful	11	Male	South Zone	Non_Stereotypical
tamilian	successful	4	Female	North Zone	Non_Stereotypical
tamilian	doctor	3	Male	East Zone	Stereotypical
tamilian	doctor	11	Male	South Zone	Non_Stereotypical
tamilian	doctor	4	Female	North Zone	Non_Stereotypical
tamilian	ceo	3	Male	East Zone	Stereotypical
tamilian	ceo	11	Male	South Zone	Non_Stereotypical
tamilian	ceo	4	Female	North Zone	Non_Stereotypical
tamilian	art	3	Male	East Zone	Non_Stereotypical
tamilian	art	11	Male	South Zone	Non_Stereotypical
tamilian	art	4	Female	North Zone	Non_Stereotypical
tamilian	artist	3	Male	East Zone	Non_Stereotypical
tamilian	artist	11	Male	South Zone	Non_Stereotypical
tamilian	artist	4	Female	North Zone	Non_Stereotypical
tamilian	professor	3	Male	East Zone	Stereotypical
tamilian	professor	11	Male	South Zone	Non_Stereotypical
tamilian	professor	4	Female	North Zone	Non_Stereotypical
tamilian	politician	3	Male	East Zone	Stereotypical
tamilian	politician	11	Male	South Zone	Non_Stereotypical
tamilian	politician	4	Female	North Zone	Non_Stereotypical
tamilian	rich	3	Male	East Zone	Non_Stereotypical
tamilian	rich	11	Male	South Zone	Non_Stereotypical
tamilian	rich	4	Female	North Zone	Non_Stereotypical
tamilian	model	3	Male	East Zone	Non_Stereotypical
tamilian	model	11	Male	South Zone	Non_Stereotypical
tamilian	model	4	Female	North Zone	Non_Stereotypical
tamilian	colourful	3	Male	East Zone	Non_Stereotypical
tamilian	colourful	11	Male	South Zone	Non_Stereotypical
tamilian	colourful	4	Female	North Zone	Non_Stereotypical
tamilian	electronics	3	Male	East Zone	Stereotypical
tamilian	electronics	11	Male	South Zone	Non_Stereotypical
tamilian	electronics	4	Female	North Zone	Non_Stereotypical
tamilian	weak	3	Male	East Zone	Non_Stereotypical
tamilian	weak	11	Male	South Zone	Non_Stereotypical
tamilian	weak	4	Female	North Zone	Non_Stereotypical
tamilian	engineer	3	Male	East Zone	Stereotypical
tamilian	engineer	11	Male	South Zone	Non_Stereotypical
tamilian	engineer	4	Female	North Zone	Non_Stereotypical
tamilian	coach	3	Male	East Zone	Non_Stereotypical
tamilian	coach	11	Male	South Zone	Non_Stereotypical
tamilian	coach	4	Female	North Zone	Non_Stereotypical
tamilian	attorney	3	Male	East Zone	Stereotypical
tamilian	attorney	11	Male	South Zone	Non_Stereotypical
tamilian	attorney	4	Female	North Zone	Non_Stereotypical
tamilian	smart	3	Male	East Zone	Stereotypical
tamilian	smart	11	Male	South Zone	Non_Stereotypical
tamilian	smart	4	Female	North Zone	Non_Stereotypical
tamilian	analyst	3	Male	East Zone	Non_Stereotypical
tamilian	analyst	11	Male	South Zone	Non_Stereotypical
tamilian	analyst	4	Female	North Zone	Non_Stereotypical
tamilian	commander	3	Male	East Zone	Non_Stereotypical
tamilian	commander	11	Male	South Zone	Non_Stereotypical
tamilian	commander	4	Female	North Zone	Non_Stereotypical
tamilian	academic	3	Male	East Zone	Stereotypical
tamilian	academic	7	Female	North East Zone	Stereotypical
tamilian	academic	4	Female	North Zone	Non_Stereotypical
tamilian	academic	12	Female	West Zone	Not sure
tamilian	academic	5	Male	South Zone	Not sure
tamilian	academic	1	Female	North Zone	Not sure
tamilian	scientist	3	Male	East Zone	Stereotypical
tamilian	scientist	7	Female	North East Zone	Stereotypical
tamilian	scientist	4	Female	North Zone	Non_Stereotypical
tamilian	scientist	10	Male	North East Zone	Non_Stereotypical
tamilian	scientist	9	Female	North East Zone	Non_Stereotypical
tamilian	scientist	1	Female	North Zone	Non_Stereotypical
tamilian	manager	3	Male	East Zone	Non_Stereotypical
tamilian	manager	11	Male	South Zone	Non_Stereotypical
tamilian	manager	4	Female	North Zone	Non_Stereotypical
tamilian	designer	3	Male	East Zone	Non_Stereotypical
tamilian	designer	11	Male	South Zone	Non_Stereotypical
tamilian	designer	4	Female	North Zone	Non_Stereotypical
tamilian	composer	3	Male	East Zone	Stereotypical
tamilian	composer	11	Male	South Zone	Non_Stereotypical
tamilian	composer	4	Female	North Zone	Non_Stereotypical
tamilian	fisherman	3	Male	East Zone	Stereotypical
tamilian	fisherman	11	Male	South Zone	Non_Stereotypical
tamilian	fisherman	4	Female	North Zone	Non_Stereotypical
tamilian	beautiful	3	Male	East Zone	Non_Stereotypical
tamilian	beautiful	11	Male	South Zone	Non_Stereotypical
tamilian	beautiful	4	Female	North Zone	Non_Stereotypical
tamilian	statistics	3	Male	East Zone	Stereotypical
tamilian	statistics	11	Male	South Zone	Non_Stereotypical
tamilian	statistics	4	Female	North Zone	Non_Stereotypical
tamilian	consultant	3	Male	East Zone	Non_Stereotypical
tamilian	consultant	11	Male	South Zone	Non_Stereotypical
tamilian	consultant	4	Female	North Zone	Non_Stereotypical
tamilian	comedian	3	Male	East Zone	Non_Stereotypical
tamilian	comedian	11	Male	South Zone	Non_Stereotypical
tamilian	comedian	4	Female	North Zone	Non_Stereotypical
tamilian	priest	11	Male	South Zone	Non_Stereotypical
tamilian	priest	7	Female	North East Zone	Stereotypical
tamilian	priest	4	Female	North Zone	Non_Stereotypical
tamilian	cook	3	Male	East Zone	Non_Stereotypical
tamilian	cook	7	Female	North East Zone	Non_Stereotypical
tamilian	cook	4	Female	North Zone	Non_Stereotypical
tamilian	calm	11	Male	South Zone	Non_Stereotypical
tamilian	calm	7	Female	North East Zone	Non_Stereotypical
tamilian	calm	4	Female	North Zone	Non_Stereotypical
tamilian	vegetarian	3	Male	East Zone	Non_Stereotypical
tamilian	vegetarian	7	Female	North East Zone	Stereotypical
tamilian	vegetarian	4	Female	North Zone	Non_Stereotypical
tamilian	historian	3	Male	East Zone	Stereotypical
tamilian	historian	11	Male	South Zone	Non_Stereotypical
tamilian	historian	4	Female	North Zone	Non_Stereotypical
tamilian	physics	3	Male	East Zone	Stereotypical
tamilian	physics	11	Male	South Zone	Non_Stereotypical
tamilian	physics	4	Female	North Zone	Non_Stereotypical
tamilian	policeman	3	Male	East Zone	Non_Stereotypical
tamilian	policeman	11	Male	South Zone	Non_Stereotypical
tamilian	policeman	4	Female	North Zone	Non_Stereotypical
tamilian	chef	3	Male	East Zone	Non_Stereotypical
tamilian	chef	11	Male	South Zone	Non_Stereotypical
tamilian	chef	4	Female	North Zone	Non_Stereotypical
tamilian	ruthless	3	Male	East Zone	Non_Stereotypical
tamilian	ruthless	11	Male	South Zone	Non_Stereotypical
tamilian	ruthless	4	Female	North Zone	Non_Stereotypical
tamilian	fancy	3	Male	East Zone	Non_Stereotypical
tamilian	fancy	11	Male	South Zone	Non_Stereotypical
tamilian	fancy	4	Female	North Zone	Non_Stereotypical
tamilian	economist	3	Male	East Zone	Stereotypical
tamilian	economist	11	Male	South Zone	Non_Stereotypical
tamilian	economist	4	Female	North Zone	Non_Stereotypical
tamilian	photographer	3	Male	East Zone	Non_Stereotypical
tamilian	photographer	7	Female	North East Zone	Non_Stereotypical
tamilian	photographer	4	Female	North Zone	Non_Stereotypical
tamilian	auditor	3	Male	East Zone	Non_Stereotypical
tamilian	auditor	11	Male	South Zone	Non_Stereotypical
tamilian	auditor	4	Female	North Zone	Non_Stereotypical
tamilian	handsome	3	Male	East Zone	Stereotypical
tamilian	handsome	11	Male	South Zone	Non_Stereotypical
tamilian	handsome	4	Female	North Zone	Non_Stereotypical
tamilian	architect	3	Male	East Zone	Non_Stereotypical
tamilian	architect	7	Female	North East Zone	Non_Stereotypical
tamilian	architect	4	Female	North Zone	Non_Stereotypical
tamilian	diplomat	3	Male	East Zone	Stereotypical
tamilian	diplomat	11	Male	South Zone	Non_Stereotypical
tamilian	diplomat	4	Female	North Zone	Non_Stereotypical
tamilian	detective	3	Male	East Zone	Not sure
tamilian	detective	7	Female	North East Zone	Non_Stereotypical
tamilian	detective	4	Female	North Zone	Not sure
tamilian	soldier	3	Male	East Zone	Non_Stereotypical
tamilian	soldier	11	Male	South Zone	Non_Stereotypical
tamilian	soldier	4	Female	North Zone	Non_Stereotypical
tamilian	nurse	3	Male	East Zone	Non_Stereotypical
tamilian	nurse	11	Male	South Zone	Non_Stereotypical
tamilian	nurse	4	Female	North Zone	Non_Stereotypical
tamilian	athlete	3	Male	East Zone	Non_Stereotypical
tamilian	athlete	11	Male	South Zone	Non_Stereotypical
tamilian	athlete	4	Female	North Zone	Non_Stereotypical
tamilian	physician	11	Male	South Zone	Non_Stereotypical
tamilian	physician	7	Female	North East Zone	Non_Stereotypical
tamilian	physician	4	Female	North Zone	Non_Stereotypical
tamilian	thin	11	Male	South Zone	Non_Stereotypical
tamilian	thin	7	Female	North East Zone	Non_Stereotypical
tamilian	thin	4	Female	North Zone	Non_Stereotypical
tamilian	courageous	3	Male	East Zone	Stereotypical
tamilian	courageous	11	Male	South Zone	Non_Stereotypical
tamilian	courageous	4	Female	North Zone	Non_Stereotypical
tamilian	boxer	11	Male	South Zone	Non_Stereotypical
tamilian	boxer	7	Female	North East Zone	Non_Stereotypical
tamilian	boxer	4	Female	North Zone	Non_Stereotypical
tamilian	broker	3	Male	East Zone	Non_Stereotypical
tamilian	broker	11	Male	South Zone	Non_Stereotypical
tamilian	broker	4	Female	North Zone	Non_Stereotypical
tamilian	maths	11	Male	South Zone	Non_Stereotypical
tamilian	maths	7	Female	North East Zone	Stereotypical
tamilian	maths	4	Female	North Zone	Stereotypical
tamilian	maths	12	Female	West Zone	Not sure
tamilian	maths	9	Female	North East Zone	Not sure
tamilian	maths	1	Female	North Zone	Not sure
tamilian	caring	3	Male	East Zone	Non_Stereotypical
tamilian	caring	7	Female	North East Zone	Non_Stereotypical
tamilian	caring	4	Female	North Zone	Non_Stereotypical
tamilian	umpire	11	Male	South Zone	Non_Stereotypical
tamilian	umpire	7	Female	North East Zone	Non_Stereotypical
tamilian	umpire	4	Female	North Zone	Non_Stereotypical
tamilian	helpless	3	Male	East Zone	Non_Stereotypical
tamilian	helpless	11	Male	South Zone	Non_Stereotypical
tamilian	helpless	4	Female	North Zone	Non_Stereotypical
tamilian	baker	3	Male	East Zone	Non_Stereotypical
tamilian	baker	11	Male	South Zone	Non_Stereotypical
tamilian	baker	4	Female	North Zone	Non_Stereotypical
tamilian	rapist	3	Male	East Zone	Non_Stereotypical
tamilian	rapist	11	Male	South Zone	Non_Stereotypical
tamilian	rapist	7	Female	North East Zone	Non_Stereotypical
tamilian	protective	11	Male	South Zone	Non_Stereotypical
tamilian	protective	7	Female	North East Zone	Non_Stereotypical
tamilian	protective	4	Female	North Zone	Non_Stereotypical
tamilian	fat	3	Male	East Zone	Non_Stereotypical
tamilian	fat	11	Male	South Zone	Non_Stereotypical
tamilian	fat	4	Female	North Zone	Non_Stereotypical
tamilian	humanities	3	Male	East Zone	Stereotypical
tamilian	humanities	7	Female	North East Zone	Non_Stereotypical
tamilian	humanities	4	Female	North Zone	Non_Stereotypical
tamilian	sociologist	3	Male	East Zone	Non_Stereotypical
tamilian	sociologist	7	Female	North East Zone	Non_Stereotypical
tamilian	sociologist	4	Female	North Zone	Non_Stereotypical
tamilian	astronaut	3	Male	East Zone	Non_Stereotypical
tamilian	astronaut	7	Female	North East Zone	Non_Stereotypical
tamilian	astronaut	4	Female	North Zone	Non_Stereotypical
tamilian	dumb	3	Male	East Zone	Non_Stereotypical
tamilian	dumb	11	Male	South Zone	Non_Stereotypical
tamilian	dumb	7	Female	North East Zone	Non_Stereotypical
tamilian	golfer	3	Male	East Zone	Non_Stereotypical
tamilian	golfer	11	Male	South Zone	Non_Stereotypical
tamilian	golfer	7	Female	North East Zone	Non_Stereotypical
tamilian	lowly	11	Male	South Zone	Non_Stereotypical
tamilian	lowly	7	Female	North East Zone	Non_Stereotypical
tamilian	lowly	4	Female	North Zone	Non_Stereotypical
tamilian	psychologist	11	Male	South Zone	Non_Stereotypical
tamilian	psychologist	7	Female	North East Zone	Non_Stereotypical
tamilian	psychologist	4	Female	North Zone	Non_Stereotypical
tamilian	librarian	11	Male	South Zone	Non_Stereotypical
tamilian	librarian	7	Female	North East Zone	Non_Stereotypical
tamilian	librarian	4	Female	North Zone	Non_Stereotypical
telugu	dance	12	Female	West Zone	Stereotypical
telugu	dance	3	Male	East Zone	Stereotypical
telugu	dance	11	Male	South Zone	Non_Stereotypical
telugu	dance	6	Male	South Zone	Not sure
telugu	dance	9	Female	North East Zone	Not sure
telugu	dance	1	Female	North Zone	Not sure
telugu	short	3	Male	East Zone	Non_Stereotypical
telugu	short	7	Female	North East Zone	Non_Stereotypical
telugu	short	4	Female	North Zone	Non_Stereotypical
telugu	smart	12	Female	West Zone	Stereotypical
telugu	smart	3	Male	East Zone	Stereotypical
telugu	smart	4	Female	North Zone	Non_Stereotypical
telugu	smart	10	Male	North East Zone	Not sure
telugu	smart	5	Male	South Zone	Not sure
telugu	smart	1	Female	North Zone	Not sure
telugu	army	12	Female	West Zone	Not sure
telugu	army	11	Male	South Zone	Non_Stereotypical
telugu	army	7	Female	North East Zone	Non_Stereotypical
telugu	actor	12	Female	West Zone	Non_Stereotypical
telugu	actor	4	Female	North Zone	Non_Stereotypical
telugu	actor	3	Male	East Zone	Stereotypical
telugu	art	3	Male	East Zone	Non_Stereotypical
telugu	art	11	Male	South Zone	Non_Stereotypical
telugu	art	4	Female	North Zone	Non_Stereotypical
telugu	artist	11	Male	South Zone	Non_Stereotypical
telugu	artist	7	Female	North East Zone	Non_Stereotypical
telugu	artist	12	Female	West Zone	Stereotypical
telugu	finance	12	Female	West Zone	Not sure
telugu	finance	3	Male	East Zone	Not sure
telugu	finance	7	Female	North East Zone	Non_Stereotypical
telugu	history	12	Female	West Zone	Not sure
telugu	history	3	Male	East Zone	Non_Stereotypical
telugu	history	4	Female	North Zone	Not sure
telugu	police	12	Female	West Zone	Not sure
telugu	police	11	Male	South Zone	Non_Stereotypical
telugu	police	7	Female	North East Zone	Non_Stereotypical
telugu	technology	12	Female	West Zone	Stereotypical
telugu	technology	3	Male	East Zone	Stereotypical
telugu	technology	4	Female	North Zone	Not sure
telugu	technology	6	Male	South Zone	Not sure
telugu	technology	5	Male	South Zone	Not sure
telugu	technology	1	Female	North Zone	Not sure
telugu	ceo	3	Male	East Zone	Stereotypical
telugu	ceo	11	Male	South Zone	Non_Stereotypical
